credentialset_id,prediction_date,n_updates_30d,mean_time_30d,max_time_30d,min_time_30d,n_updates_60d,mean_time_60d,max_time_60d,min_time_60d,n_updates_90d,mean_time_90d,max_time_90d,min_time_90d,n_updates_120d,mean_time_120d,max_time_120d,min_time_120d,provider_n_updates,provider_n_updates_weekday,n_updates_weekday,n_successful_crawls,n_unsuccessful_crawls,is_last_crawl_succed,n_days_since_last_crawl,target
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-06,0.043478260869565216,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-07,0.043478260869565216,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.08,0.56,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-08,0.043478260869565216,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.0,0.5769230769230769,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-09,0.043478260869565216,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.0,0.7307692307692307,0.0,6.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-10,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.0,0.0,0.0,6.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-11,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.0,0.11538461538461539,0.0,6.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-12,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.0,0.5769230769230769,0.0,5.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-13,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.04,0.56,0.0,4.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-14,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.08,0.56,0.0,3.0,0.0,4.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-15,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.02654867256637168,42.0,62,22,0.016666666666666666,0.0,0.5769230769230769,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-16,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.7307692307692307,0.0,2.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-17,0.0,0.0,0,0,0.03773584905660377,22.0,22,22,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.0,0.0,2.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-18,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.11538461538461539,0.0,2.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-19,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,2.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-20,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.04,0.56,0.0,2.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-21,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.08,0.56,0.0,2.0,0.0,4.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-22,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,2.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-23,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.7307692307692307,0.0,2.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-24,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.0,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-25,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.11538461538461539,0.0,2.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-26,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,2.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-27,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-28,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.08,0.56,0.0,3.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-29,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-06-30,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.7307692307692307,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-01,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.0,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-02,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.11538461538461539,0.0,4.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-03,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-04,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.04,0.56,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-05,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.08,0.56,0.0,6.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-06,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,5.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-07,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.7307692307692307,0.0,4.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-08,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.0,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-09,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.11538461538461539,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-10,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-11,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.04,0.56,0.0,4.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-12,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.08,0.56,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-13,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-14,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.7307692307692307,0.0,5.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-15,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.0,0.0,4.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-16,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.11538461538461539,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-17,0.0,0.0,0,0,0.0,0.0,0,0,0.024096385542168676,22.0,22,22,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-18,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.04,0.56,0.0,4.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-19,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.08,0.56,0.0,3.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-20,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-21,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.7307692307692307,0.0,3.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-22,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.0,0.0,3.0,0.0,3.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-23,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.11538461538461539,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-24,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,2.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-25,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-26,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.08,0.56,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-27,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,4.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-28,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.7307692307692307,0.0,4.0,0.0,2.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-29,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.0,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-30,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.11538461538461539,0.0,5.0,0.0,1.0,0.0
00079db7-c335-393c-a2ea-9fb02d7eb1cb,2023-07-31,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,22.0,22,22,0.016666666666666666,0.0,0.5769230769230769,0.0,6.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-02,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,26.0,26,26,0.016666666666666666,0.0,0.7307692307692307,0.0,3.0,0.0,4.0,1.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-03,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,26.0,26,26,0.016666666666666666,0.0,0.0,0.0,2.0,0.0,5.0,1.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-04,0.0,0.0,0,0,0.0,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,26.0,26,26,0.016666666666666666,0.0,0.11538461538461539,1.0,1.0,1.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-05,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.017699115044247787,26.0,26,26,0.016666666666666666,0.038461538461538464,0.5769230769230769,1.0,1.0,1.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-06,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.017699115044247787,26.0,26,26,0.016666666666666666,0.04,0.56,1.0,1.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-07,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.02654867256637168,55.5,85,26,0.016666666666666666,0.04,0.56,1.0,1.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-08,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.02654867256637168,55.5,85,26,0.016666666666666666,0.0,0.5769230769230769,1.0,2.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-09,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.7307692307692307,1.0,2.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-10,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.0,1.0,2.0,0.0,3.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-11,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.11538461538461539,0.0,2.0,0.0,4.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-12,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.038461538461538464,0.5769230769230769,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-13,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-14,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-15,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.5769230769230769,0.0,2.0,0.0,3.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-16,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.7307692307692307,0.0,2.0,0.0,4.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-17,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.0,0.0,2.0,0.0,5.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-18,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.11538461538461539,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-19,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.038461538461538464,0.5769230769230769,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-20,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-21,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-22,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.5769230769230769,0.0,3.0,0.0,3.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-23,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.7307692307692307,0.0,3.0,0.0,4.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-24,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.0,0.0,3.0,0.0,5.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-25,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.11538461538461539,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-26,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.038461538461538464,0.5769230769230769,0.0,2.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-27,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.04,0.56,0.0,1.0,0.0,3.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-28,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.04,0.56,0.0,2.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-29,0.043478260869565216,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.5769230769230769,0.0,2.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-06-30,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.7307692307692307,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-01,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.0,0.0,4.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-02,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.0,0.11538461538461539,0.0,3.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-03,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.038461538461538464,0.5769230769230769,0.0,4.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-04,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.017699115044247787,85.0,85,85,0.016666666666666666,0.04,0.56,0.0,4.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-05,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.04,0.56,0.0,3.0,0.0,3.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-06,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.0,0.5769230769230769,0.0,4.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-07,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.0,0.7307692307692307,0.0,4.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-08,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.0,0.0,0.0,4.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-09,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.0,0.11538461538461539,0.0,5.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-10,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.038461538461538464,0.5769230769230769,0.0,4.0,0.0,2.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-11,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.04,0.56,0.0,4.0,0.0,3.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-12,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.04,0.56,0.0,4.0,0.0,4.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-13,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.0,0.5769230769230769,0.0,3.0,0.0,5.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-14,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.0,0.7307692307692307,0.0,3.0,0.0,1.0,0.0
0007b240-f6dd-32a5-8254-deb77cc071e8,2023-07-15,0.0,0.0,0,0,0.018867924528301886,0.0,0,0,0.012048192771084338,0.0,0,0,0.008849557522123894,0.0,0,0,0.016666666666666666,0.0,0.0,0.0,3.0,0.0,1.0,0.0
